created_at,date,time,timezone,username,name,place,tweet,language,mentions,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,retweet_id,reply_to
2020-12-08 13:41:46 UTC,2020-12-08,13:41:46,0,wesh209,Belloumi Hafid🇨🇵🇩🇿🇪🇺⚽️🌍☪️✝️✡🕎♏🏳️‍🌈,,"@PierreKarl4 @T_Bouhafs Faut pas trop lui en demander ,né en 1997, il a encore sa moustache de lait le meskin. Qu'il retourne au bled voir ce qu'est un état policier.. mais même ca, il ne peut le faire, lui qui refuse le service militaire français, celui d'Algérie lui pend au nez si retour au bled..",fr,,0,0,0,[],[],https://twitter.com/wesh209/status/1336304967192354829,False,,,PierreKarl4|T_Bouhafs
2020-12-08 13:37:09 UTC,2020-12-08,13:37:09,0,kanakan79590210,Kaïna kaïna,,@Poulin2012 @T_Bouhafs @GaspardGlanz Bla-bla-bla libéral. Ts le monde est méchant sauf moi,fr,,0,1,0,[],[],https://twitter.com/Kanakan79590210/status/1336303805051392000,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 13:35:28 UTC,2020-12-08,13:35:28,0,difda10,Difda Ha,,@T_Bouhafs Quel baltringue énorme,fr,,0,0,0,[],[],https://twitter.com/Difda10/status/1336303384895348736,False,,,T_Bouhafs
2020-12-08 13:34:01 UTC,2020-12-08,13:34:01,0,_sadstatue,🦜,,@Suikon4 @spostren @T_Bouhafs Si tu ne contrôles qu’un type de personne FORCÉMENT c’est ce dernier qui sera majoritaire sur les stats,fr,,1,0,5,[],[],https://twitter.com/_sadstatue/status/1336303016828350465,False,,,Suikon4|spostren|T_Bouhafs
2020-12-08 13:30:36 UTC,2020-12-08,13:30:36,0,_sadstatue,🦜,,@Suikon4 @T_Bouhafs Parce qu’on vit dans un pays historiquement raciste?,fr,,1,0,2,[],[],https://twitter.com/_sadstatue/status/1336302157327380481,False,,,Suikon4|T_Bouhafs
2020-12-08 13:28:33 UTC,2020-12-08,13:28:33,0,dxdhxgo,hxgo.dxd 🇫🇷🤝🇩🇿,,"@F_Desouche @mire2408xx @T_Bouhafs  bah alors mr le ""journaliste"" ??",fr,t_bouhafs,0,0,0,[],[],https://twitter.com/DxdHxgo/status/1336301641583169537,False,,,F_Desouche|mire2408xx
2020-12-08 13:27:12 UTC,2020-12-08,13:27:12,0,ballybagayoko,BALLY BAGAYOKO,,@barbarapompili @TonyEstanguet @jeuxolympiques @Anne_Hidalgo @SOLIDEO_JOP entendez le message des habitants du quartier #Pleyel à SAINT-DENIS. Honneur à maître Robert pour le soutien apporté aux habitants.   @BFMTV @ericcoquerel @Francois_Ruffin @T_Bouhafs  https://t.co/7VYgNRUCI0,fr,barbarapompili|tonyestanguet|jeuxolympiques|anne_hidalgo|solideo_jop|bfmtv|ericcoquerel|francois_ruffin|t_bouhafs,0,0,0,['pleyel'],[],https://twitter.com/BallyBagayoko/status/1336301303035736065,False,,,
2020-12-08 13:24:59 UTC,2020-12-08,13:24:59,0,jaleleb,jalele bens,,"@BotteleauCelia @matthieu_1431 @T_Bouhafs @___flemme___ C’est devenu tellement normal se genre de propos ,que sa ne me fais même plus rire,sa donne envie de leurs donner raison",fr,,1,0,0,[],[],https://twitter.com/JaleleB/status/1336300746095144960,False,,,BotteleauCelia|matthieu_1431|T_Bouhafs|___flemme___
2020-12-08 13:24:11 UTC,2020-12-08,13:24:11,0,pandasceptic,Sceptic-Panda,,@Poulin2012 @T_Bouhafs @GaspardGlanz Donc lui c’est pas un « journaliste militant » ? 😂😂😭😭,fr,,0,0,2,[],[],https://twitter.com/PandaSceptic/status/1336300544273641472,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 13:24:06 UTC,2020-12-08,13:24:06,0,biaise,Bernard Documentarmite,,@T_Bouhafs @BarbieMouth bafouillé* le bégaiement est un handicap,fr,,1,0,9,[],[],https://twitter.com/Biaise/status/1336300523696381953,False,,,T_Bouhafs|BarbieMouth
2020-12-08 13:23:45 UTC,2020-12-08,13:23:45,0,kokarjan1,Kok Arjan,,@T_Bouhafs Il y en a trop qui bruitent ce genre. Ça m'enerve et me donne l'envie de faire la guerre à la conne,fr,,0,0,0,[],[],https://twitter.com/KokArjan1/status/1336300435431309313,False,,,T_Bouhafs
2020-12-08 13:22:41 UTC,2020-12-08,13:22:41,0,freemind2142,The Ghost of the Lecture Hall,,@jeromegodefroy @T_Bouhafs @davduf Ben quoi c'est le comité citoyen en charge des questions de sécurité...il y en a bien un en charge de suivre la campagne de vaccination. J'en propose un autre pour faire des propositions a la BCE sur sa politique de taux directeurs..😂,fr,,0,0,0,[],[],https://twitter.com/Freemind2142/status/1336300165087506438,False,,,jeromegodefroy|T_Bouhafs|davduf
2020-12-08 13:19:13 UTC,2020-12-08,13:19:13,0,ibrahim50105786,Ibrahim,,"@AhmedRahmani85 @DamienRieu @T_Bouhafs C’est ça le problème car perso j’y ai vécu et même si la France n’est pas le paradis , je suis bien plus libre et avec une perspective d’avenir ici qu’à Alger. C’est sûr que les mecs qui viennent que l’été faire les malins au bled avec leurs € ne connaissent rien à la vie réelle",fr,,0,0,2,[],[],https://twitter.com/Ibrahim50105786/status/1336299291648925697,False,,,AhmedRahmani85|DamienRieu|T_Bouhafs
2020-12-08 13:16:54 UTC,2020-12-08,13:16:54,0,bernard72089912,BGiGi71,,@Poulin2012 @T_Bouhafs @GaspardGlanz Sacré Bernard va ! Il a toute sa place sur ce plateau d’enfoirés !,fr,,0,0,0,[],[],https://twitter.com/bernard72089912/status/1336298708699385856,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 13:15:52 UTC,2020-12-08,13:15:52,0,suikon4,Suikon,,@spostren @T_Bouhafs Peut être par ce que ton profil a 20 fois plus de chance d’être type délinquants,fr,,2,0,0,[],[],https://twitter.com/Suikon4/status/1336298452188323844,False,,,spostren|T_Bouhafs
2020-12-08 13:15:33 UTC,2020-12-08,13:15:33,0,bigbisous2020,Bigbisous2020,,@T_Bouhafs Fils de taha Mère,fr,,0,0,0,[],[],https://twitter.com/bigbisous2020/status/1336298369543774211,False,,,T_Bouhafs
2020-12-08 13:15:12 UTC,2020-12-08,13:15:12,0,najbilal,﷽,,@T_Bouhafs Je me demande dans quels pays il a voyagé celui-là ?!,fr,,0,0,1,[],[],https://twitter.com/NajBilal/status/1336298283363340290,False,,,T_Bouhafs
2020-12-08 13:14:07 UTC,2020-12-08,13:14:07,0,spostren,spostren,,"@Suikon4 @T_Bouhafs Citation : ""Par rapport à l’ensemble de la population, et toutes choses égales par ailleurs, ces profils ont ainsi une probabilité 20 fois plus élevée que les autres d’être contrôlés""  https://t.co/V9qHPlmkM7",fr,,1,0,2,[],[],https://twitter.com/spostren/status/1336298008321921024,False,,,Suikon4|T_Bouhafs
2020-12-08 13:12:36 UTC,2020-12-08,13:12:36,0,bigbisous2020,Bigbisous2020,,"@ClementLanot @T_Bouhafs Hahaha, jeu de mains, jeu de vilains",fr,,0,0,0,[],[],https://twitter.com/bigbisous2020/status/1336297629978931200,False,,,ClementLanot|T_Bouhafs
2020-12-08 13:12:29 UTC,2020-12-08,13:12:29,0,cosmikmama,Ratched💄,,@T_Bouhafs Ils ont coupé le noir » direk »!!!,fr,,0,1,4,[],[],https://twitter.com/cosmikmama/status/1336297599658119169,False,,,T_Bouhafs
2020-12-08 13:11:43 UTC,2020-12-08,13:11:43,0,caponeroch,O'Roch,,@Poulin2012 @T_Bouhafs @GaspardGlanz Pourquoi ils invitent des mecs bourrés ?,fr,,0,0,1,[],[],https://twitter.com/CaponeRoch/status/1336297405424300032,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 13:10:36 UTC,2020-12-08,13:10:36,0,lucide62080482,Lucide,,"@AA_Avocats @T_Bouhafs Et nous, les apôtres @GillesClavreul, El khatmi, fourest et consorts, nous le rappellent quotidiennement...le pire c’est qu’ils ont l’oreille du pouvoir!",fr,gillesclavreul,0,0,0,[],[],https://twitter.com/Lucide62080482/status/1336297125932568576,False,,,AA_Avocats|T_Bouhafs
2020-12-08 13:10:18 UTC,2020-12-08,13:10:18,0,bigbisous2020,Bigbisous2020,,"@T_Bouhafs Je peux te sous louer des chiottes à la turque, intéressé ?",fr,,0,0,0,[],[],https://twitter.com/bigbisous2020/status/1336297048937820162,False,,,T_Bouhafs
2020-12-08 13:07:21 UTC,2020-12-08,13:07:21,0,peterga70559635,Peter Gabriel,,"@Poulin2012 @T_Bouhafs @GaspardGlanz les journalistes font de la bienveillance 😃😃😄.   ils insultent les profs,les gilets jaunes,.. les fonctionnaires depuis plus que 40 ans on a accumulation de propos diffamatoire jusqu a Calvi qui parle des infirmières de pleurniche sans compte les fakes news",fr,,0,0,0,[],[],https://twitter.com/PeterGa70559635/status/1336296306734673920,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 13:06:10 UTC,2020-12-08,13:06:10,0,suikon4,Suikon,,"@spostren @T_Bouhafs Qui te dit que c’est la couleur de peau et non pas la récurrence des profils des délinquants leur comportement, leur style vestimentaire, la récurrence des lieux de délinquance etc...",fr,,4,0,0,[],[],https://twitter.com/Suikon4/status/1336296009937379330,False,,,spostren|T_Bouhafs
2020-12-08 13:05:39 UTC,2020-12-08,13:05:39,0,chocola57835045,ChocolateCake Darmanin Demission,,@T_Bouhafs Il a trop une vibe a voté Sarko lui,fr,,0,0,0,[],[],https://twitter.com/Chocola57835045/status/1336295878999617536,False,,,T_Bouhafs
2020-12-08 13:05:10 UTC,2020-12-08,13:05:10,0,eltounsi1980,Benz,,"@b_quentin @T_Bouhafs Encore un qui a été accouché par le mauvais trou. Les chialeuses qui votent le FN , c’est à vous de vous barrer si vous aimez pas la France  telle qu’elle est aujourd’hui . On est ici chez nous et pour toujours",fr,,0,0,0,[],[],https://twitter.com/ElTounsi1980/status/1336295758895714304,False,,,b_quentin|T_Bouhafs
2020-12-08 13:01:17 UTC,2020-12-08,13:01:17,0,oliv06000,JLR,,@T_Bouhafs Un journaleux pourris jusqu'à l'os de plus !,fr,,0,0,0,[],[],https://twitter.com/oliv06000/status/1336294782180749314,False,,,T_Bouhafs
2020-12-08 13:00:47 UTC,2020-12-08,13:00:47,0,spostren,spostren,,"@Suikon4 @T_Bouhafs 1. Le contrôle au faciès est illégal. 2. Si tu as un a priori sur quelqu'un en te basant sur la couleur de peau, c'est du racisme. C'est aussi simple que ça.",fr,,1,0,7,[],[],https://twitter.com/spostren/status/1336294653495300096,False,,,Suikon4|T_Bouhafs
2020-12-08 13:00:40 UTC,2020-12-08,13:00:40,0,marikaonelove,Marika 🔻 ☪︎,,"@Poulin2012 @T_Bouhafs @GaspardGlanz Décidément, #TahaBouhafs leur fait très peur ! A force de le dénigrer, ils ont dû rallier pas mal de personnes au soutien de journalistes comme #TahaBouhafs &amp; #GaspartdGlanz...c'est le bon côté de la chose🥱",fr,,0,0,3,"['tahabouhafs', 'tahabouhafs', 'gaspartdglanz']",[],https://twitter.com/MarikaOneLove/status/1336294626047700992,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 12:59:19 UTC,2020-12-08,12:59:19,0,rahim31034907,Hdkslslzls,,"@PaulineBock @T_Bouhafs grâce à toi et @PaulineBock , on en sait de plus en plus sur cet homme... Le monde politique est fascinant est degueulasse à la fois #ScatophiliePolitique",fr,t_bouhafs|paulinebock,0,0,2,['scatophiliepolitique'],[],https://twitter.com/Rahim31034907/status/1336294285403189249,False,,,PaulineBock
2020-12-08 12:57:18 UTC,2020-12-08,12:57:18,0,suikon4,Suikon,,@spostren @T_Bouhafs Pcq tu veux voire que ça et qu’il y a un lavage de cerveau de la bien-pensance,fr,,1,0,0,[],[],https://twitter.com/Suikon4/status/1336293778731241473,False,,,spostren|T_Bouhafs
2020-12-08 12:56:41 UTC,2020-12-08,12:56:41,0,maz30262734,"🇨🇵 Moi, Président... 🇨🇵",,@T_Bouhafs CA JOUE !! ON DEMANDE PAS LA VAR !,fr,,0,0,1,[],[],https://twitter.com/Maz30262734/status/1336293624749961217,False,,,T_Bouhafs
2020-12-08 12:55:14 UTC,2020-12-08,12:55:14,0,spostren,spostren,,@Suikon4 @T_Bouhafs Y a des contrôles au faciès par que les flics sont racistes. Quelle question...,fr,,1,1,8,[],[],https://twitter.com/spostren/status/1336293256292864000,False,,,Suikon4|T_Bouhafs
2020-12-08 12:54:59 UTC,2020-12-08,12:54:59,0,jeanla17,J.L-A,,"@T_Bouhafs Si l'on était raciste, tu ne serais pas ici à avoir les mêmes droits et opportunité que tous les citoyens de ce pays. Cesse de pleurnicher et d'attiser la haine.",fr,,0,0,1,[],[],https://twitter.com/JeanLA17/status/1336293195886567425,False,,,T_Bouhafs
2020-12-08 12:54:13 UTC,2020-12-08,12:54:13,0,suikon4,Suikon,,@T_Bouhafs Les arguments de Bouhafs : bloqué sur Twitter,fr,,0,0,0,[],[],https://twitter.com/Suikon4/status/1336293003380535298,False,,,T_Bouhafs
2020-12-08 12:52:41 UTC,2020-12-08,12:52:41,0,doudoud52441602,doudou doudou,,@Renardmalin123 @T_Bouhafs Vous sortez 5/6 dossiers sur des milliers pour en tirer une theorie : les flics sont violents et racistes feu vert à la racaille,fr,,0,0,0,[],[],https://twitter.com/doudoud52441602/status/1336292614631526403,False,,,Renardmalin123|T_Bouhafs
2020-12-08 12:52:00 UTC,2020-12-08,12:52:00,0,emmabavarde,EmmaBavarde,,"@MePilili @T_Bouhafs Ou juste à lui. Nous ☺️  Juste LUI, tous les jours, 3 fois par jour, un mois 👌🏽",fr,,0,0,2,[],[],https://twitter.com/EmmaBavarde/status/1336292446028918784,False,,,MePilili|T_Bouhafs
2020-12-08 12:51:55 UTC,2020-12-08,12:51:55,0,doudoud52441602,doudou doudou,,"@Renardmalin123 @T_Bouhafs Mais arrêtez/ essayez donc de vous mettre ds la peau d’un flic du 93 pendant une semaine et vous verrez que la plupart d’entre eux font preuve d’une énorme retenue face aux agressions verbales , physiques et aux humiliations quotidiennes de ceux que vous présentez comme victimes",fr,,1,0,0,[],[],https://twitter.com/doudoud52441602/status/1336292422649860101,False,,,Renardmalin123|T_Bouhafs
2020-12-08 12:50:37 UTC,2020-12-08,12:50:37,0,oumnajm,mimiLaSouris 🇲🇦🇫🇷,,"@T_Bouhafs ""Quand on ne voit pas le problème, c'est qu'on fait partie du problème""",fr,,0,2,16,[],[],https://twitter.com/OumNajm/status/1336292095129235460,False,,,T_Bouhafs
2020-12-08 12:49:13 UTC,2020-12-08,12:49:13,0,christophe6826,Christophe,,@CaFodra @T_Bouhafs @EmmanuelMacron @GDarmanin @prefpolice @CCastaner On n'a pas le cul sorti des ronces.,fr,,0,0,0,[],[],https://twitter.com/Christophe6826/status/1336291744464465920,False,,,CaFodra|T_Bouhafs|EmmanuelMacron|GDarmanin|prefpolice|CCastaner
2020-12-08 12:47:05 UTC,2020-12-08,12:47:05,0,sowbadou,KAMISAMA,,@T_Bouhafs  https://t.co/9WrBBfRY0m,und,,0,0,0,[],[],https://twitter.com/SowBadou/status/1336291206532378627,False,,,
2020-12-08 12:46:27 UTC,2020-12-08,12:46:27,0,momaurin,mo,,@T_Bouhafs C vraiment du nombrilisme parisien putain... Tout le monde se fait arrêter à la campagne encore une fois c les citadins de mort le centre du débat,fr,,1,0,0,[],[],https://twitter.com/Momaurin/status/1336291046339342336,False,,,T_Bouhafs
2020-12-08 12:46:10 UTC,2020-12-08,12:46:10,0,touchatout25,Civimeri,,@T_Bouhafs Ceux qui disent ça le sont eux-mêmes souvent 😬.,fr,,0,0,0,[],[],https://twitter.com/touchatout25/status/1336290976449638403,False,,,T_Bouhafs
2020-12-08 12:46:07 UTC,2020-12-08,12:46:07,0,lmfany,lmfany,,@Poulin2012 @T_Bouhafs @GaspardGlanz c'était quand la dernière fois que bernard a été vu en tête de manif avec sa caméra à filmer les black bloc déjà ?? ah ben oui  jamais ... mais il a un avis et en fait pour être expert à la télé ça suffit ... les arguments c'est vraiment old school,fr,,0,0,1,[],[],https://twitter.com/lmfany/status/1336290962851688449,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 12:45:49 UTC,2020-12-08,12:45:49,0,sbellakhal,noor🔻🧕🏼☪️,,@T_Bouhafs Avec nos impôts en plus,fr,,0,0,1,[],[],https://twitter.com/SBellakhal/status/1336290889900191744,False,,,T_Bouhafs
2020-12-08 12:45:45 UTC,2020-12-08,12:45:45,0,benedicte1512,Bénédicte Buhagiar,,"@jeromegodefroy @T_Bouhafs @davduf Nooooo, please !  @jeromegodefroy 😉  https://t.co/yWGr96mZui",en,jeromegodefroy,0,0,1,[],[],https://twitter.com/Benedicte1512/status/1336290870610587651,False,,,jeromegodefroy|T_Bouhafs|davduf
2020-12-08 12:44:50 UTC,2020-12-08,12:44:50,0,amribnahmad1,Omar_ibn_ahmad,,"@T_Bouhafs Mes collègues gaullois qui se font contrôler pour la première fois à cause du confinement, ils sortent sans pièce d'identité ils se prennent un rappel... Pensée aux arabes et aux noirs qui peuvent pas sortir les poubelles sans leur carte ou leur passeport",fr,,0,2,6,[],[],https://twitter.com/Amribnahmad1/status/1336290639349157888,False,,,T_Bouhafs
2020-12-08 12:44:22 UTC,2020-12-08,12:44:22,0,politiconensem1,Shakeit,,@T_Bouhafs Ah ouais. Ca fait du sensationalisme par l’image ici ? Vous vous attendiez a quoi ? Qu’il dise : « ah ben ouais ouais ! Je suis un gros raciste moi. Vive la france ! » ahaha.,fr,,0,0,0,[],[],https://twitter.com/politiconensem1/status/1336290523171201026,False,,,T_Bouhafs
2020-12-08 12:44:06 UTC,2020-12-08,12:44:06,0,pasqualito5,V 🇬🇷 🇦🇲 🆓,,@AzinMacaran @DamienRieu @T_Bouhafs Sa mauv'mère venait juste chercher un refuge et des allocs !!!,fr,,0,0,0,[],[],https://twitter.com/Pasqualito5/status/1336290455668068355,False,,,AzinMacaran|DamienRieu|T_Bouhafs
2020-12-08 12:43:51 UTC,2020-12-08,12:43:51,0,jacquesterre1,jacques terre,,@LuxReditus @T_Bouhafs @IdrissSihamedi Ils rament vers le bled !,fr,,0,0,1,[],[],https://twitter.com/jacquesterre1/status/1336290393822990338,False,,,LuxReditus|T_Bouhafs|IdrissSihamedi
2020-12-08 12:43:47 UTC,2020-12-08,12:43:47,0,tf12050025,Séparatiste,,@T_Bouhafs Je comprends pas d'ailleurs ils sont de quelle couleur enfette? on peut dire que le lait est blanc ok mais eux n'ont pas la même couleur que le lait 🤔🤔🤔 pourtant ils disent qu'ils sont blancs.,fr,,0,0,0,[],[],https://twitter.com/TF12050025/status/1336290375808507906,False,,,T_Bouhafs
2020-12-08 12:42:59 UTC,2020-12-08,12:42:59,0,cafodra,SiCaContinueFodraKsaCesse,,"@Christophe6826 @T_Bouhafs Alexandre Langlois dit qu'ils étaient recrutés à 8 de moyenne, et maintenant moins. / 20 putain! / 20! Mais en fait, les @EmmanuelMacron @GDarmanin @prefpolice @CCastaner &amp; cie, ils arment des boubourses. C'est de la mise en danger de la vie d'autrui à ce niveau #MacronDemission",fr,emmanuelmacron|gdarmanin|prefpolice|ccastaner,1,0,1,['macrondemission'],[],https://twitter.com/CaFodra/status/1336290174569996288,False,,,Christophe6826|T_Bouhafs
2020-12-08 12:40:57 UTC,2020-12-08,12:40:57,0,suikon4,Suikon,,"@T_Bouhafs Au lieu de pleurer au contrôle au faciès, demandez vous pourquoi il y’a des contrôles au faciès",fr,,3,0,0,[],[],https://twitter.com/Suikon4/status/1336289662973964291,False,,,T_Bouhafs
2020-12-08 12:40:54 UTC,2020-12-08,12:40:54,0,hardpops571,Hardpops57,,"@Poulin2012 @T_Bouhafs @GaspardGlanz Mais comme De la Villardiere n'existe qu'avec des ""reportages"" sur l'insécurité....",fr,,0,0,0,[],[],https://twitter.com/Hardpops571/status/1336289648998379523,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 12:40:13 UTC,2020-12-08,12:40:13,0,choupisson,Damballa,,@Poulin2012 @T_Bouhafs @GaspardGlanz Il dit n'importe quoi c'est incroyablement débile,fr,,0,0,1,[],[],https://twitter.com/Choupisson/status/1336289478693056518,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 12:39:17 UTC,2020-12-08,12:39:17,0,mahannelise1,Mahalily,,@Poulin2012 @T_Bouhafs @GaspardGlanz Et ?  quelle importance il a ce mec ? Il vient pas dans les manifs il manque de sexe de flouz et de drogue pour ce brave monsieur !,fr,,0,0,0,[],[],https://twitter.com/MahAnneLise1/status/1336289243224666115,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 12:38:48 UTC,2020-12-08,12:38:48,0,danoswilfrid,"Wilfrid , 👮 patriote et républicain",,"@GMeurice Tu te prends pour #Coluche petit fonctionnaire du service public ?? Tu en est très loin et ta nullité rend cela impossible. Et dire que l'on paye des impôts pour ce mec qui se pense humoriste 🤮 #Meurice @Gmeurice  est à l'humour, ce que @T_Bouhafs est au journalisme 😂😂😂",fr,gmeurice|t_bouhafs,0,0,0,"['coluche', 'meurice']",[],https://twitter.com/DANOSWilfrid/status/1336289122550419458,False,,,GMeurice
2020-12-08 12:38:25 UTC,2020-12-08,12:38:25,0,ahmedrahmani85,Ahmed,,@DamienRieu @T_Bouhafs Il est pas venu. Il est né ici il est français. Il est en droit de dire les choses qui lui conviennent ou pas. Il faut bien comprendre les choses. A bon entendeur.,fr,,1,0,0,[],[],https://twitter.com/AhmedRahmani85/status/1336289027960545281,False,,,DamienRieu|T_Bouhafs
2020-12-08 12:38:17 UTC,2020-12-08,12:38:17,0,mepilili,Mo 🧕🏼,,"@T_Bouhafs Je propose que les policiers fassent ce contrôl à tout le monde pendant juste 1 mois, 2 à 3 fois par jour puis on repose la question à ce monsieur 😉",fr,,1,0,3,[],[],https://twitter.com/MePilili/status/1336288993001021441,False,,,T_Bouhafs
2020-12-08 12:38:08 UTC,2020-12-08,12:38:08,0,monsieurk18,Monsieur K,,"@BoucheronJohan @castellanfa @T_Bouhafs Le pb n’est m pas le contrôle lui m on est habitué. Mais leur apriori leur agressivité, font que c’est tjrs un mauvais moment. Même en règle,je suis stressé,soit j’accepte de mfaire humilié verbalement et physiquement. Soit je leur donne ce qu’il cherche l’outrage pour me defonC",fr,,1,3,21,[],[],https://twitter.com/MonsieurK18/status/1336288955294121986,False,,,BoucheronJohan|castellanfa|T_Bouhafs
2020-12-08 12:37:00 UTC,2020-12-08,12:37:00,0,11_mai_,Will,,@LAC0V @T_Bouhafs Elle est neuve tkt pas bg,fr,,0,0,0,[],[],https://twitter.com/11_Mai_/status/1336288668231806976,False,,,LAC0V|T_Bouhafs
2020-12-08 12:36:36 UTC,2020-12-08,12:36:36,0,suikon4,Suikon,,"@T_Bouhafs Pour se rendre compte qu’on est pas raciste, il n’y a qu’à regarder le mouvement BLM. Un seul continent en avait rien à foutre de ce mouvement, je vous le en mille c’est l’Afrique.",fr,,0,0,0,[],[],https://twitter.com/Suikon4/status/1336288568487055362,False,,,T_Bouhafs
2020-12-08 12:31:38 UTC,2020-12-08,12:31:38,0,stephanlegend6,Steph.Le5.4,,@Poulin2012 @T_Bouhafs @GaspardGlanz Ce type est un fake... même chez le boudin du roi Hanouna est ses sbires il c’est fait dezinguer .!!,fr,,0,0,0,[],[],https://twitter.com/stephanlegend6/status/1336287320673234945,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 12:30:27 UTC,2020-12-08,12:30:27,0,rayjabroni,ray,,"@GaetanGracia @KirkPearson75 @T_Bouhafs Ni de gauche, ni de droite, pile au milieu, un trou du cul",fr,,0,0,0,[],[],https://twitter.com/RayJabroni/status/1336287021321621504,False,,,GaetanGracia|KirkPearson75|T_Bouhafs
2020-12-08 12:29:53 UTC,2020-12-08,12:29:53,0,moinamarre,#free Assange; Sofinet,,@T_Bouhafs  https://t.co/dtCVPO8Ybs,und,,0,0,0,[],[],https://twitter.com/moinamarre/status/1336286880275566593,False,,,
2020-12-08 12:27:31 UTC,2020-12-08,12:27:31,0,kewdh13bmgdkb2p,93660811,,@Poulin2012 @T_Bouhafs @GaspardGlanz A quand le torchage de cul des oies dans le pays gersois,fr,,0,0,0,[],[],https://twitter.com/kEWdh13bmGdkB2P/status/1336286281114980353,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 12:25:52 UTC,2020-12-08,12:25:52,0,jeromegodefroy,Jérôme Godefroy,,"Le “Beauvau de la sécurité” avec, autour de la table, Assa Traoré, @T_Bouhafs, @Davduf et une gentille délégation des Black blocs ?",fr,t_bouhafs|davduf,3,4,25,[],[],https://twitter.com/jeromegodefroy/status/1336285866722021378,False,,,
2020-12-08 12:25:35 UTC,2020-12-08,12:25:35,0,mikapsg1546,Mikatipi,,"@AnneTessier7 @Sba74755902 @T_Bouhafs Une question, si j'ai bien compris 88% des sans papiers n'utilisent pas l'ame? ok donc, 12% sont bénéficiaires Vous voulez nous faire croire que les 88%payent soins et médicaments ou qu'ils sont refoulés des urgences. Et sans compter le tarif des transports.",fr,,1,0,1,[],[],https://twitter.com/Mikapsg1546/status/1336285794420584449,False,,,AnneTessier7|Sba74755902|T_Bouhafs
2020-12-08 12:25:29 UTC,2020-12-08,12:25:29,0,aroufouselem__,Pankenks 🇹🇷🐺🇦🇿🏴,,"@Calphesys @T_Bouhafs Il dit que quand les grns disent TOUT, il mettent ces collègues noirs et arabes dans le panier",fr,,0,0,0,[],[],https://twitter.com/Aroufouselem__/status/1336285772278804482,False,,,Calphesys|T_Bouhafs
2020-12-08 12:25:10 UTC,2020-12-08,12:25:10,0,la_chouet,la chouette,,Hello @jack  Do you know what is going on with @Twitter in France ? Censorship high level since few weeks. They want to please Macron who is far away from the concept of freedom of speech right now 😭😭😭 They apply a law before it is enacted. Ask @T_Bouhafs  #RendezNousMarcel,en,jack|twitter|t_bouhafs,0,6,14,['rendeznousmarcel'],[],https://twitter.com/la_chouet/status/1336285690691248130,False,,,
2020-12-08 12:24:55 UTC,2020-12-08,12:24:55,0,aroufouselem__,Pankenks 🇹🇷🐺🇦🇿🏴,,"@Calphesys @T_Bouhafs Vs faites exprès de sortir les phrases hors de leurs contextes ? Il a juste dit que faut arreter de dire que TOUT les flics sont racistes, qu'il a des collegues noirs et arabes que quand ils contrôlent un autre noir, il sont raciste aussi",fr,,1,0,0,[],[],https://twitter.com/Aroufouselem__/status/1336285627390816258,False,,,Calphesys|T_Bouhafs
2020-12-08 12:23:42 UTC,2020-12-08,12:23:42,0,rafifrou,Rafiki,,"@T_Bouhafs Alors, je dois être sourde, je comprends pas ce que dit le monsieur. Qqun pour m'aider ?",fr,,1,0,1,[],[],https://twitter.com/Rafifrou/status/1336285320522948608,False,,,T_Bouhafs
2020-12-08 12:22:00 UTC,2020-12-08,12:22:00,0,rayjabroni,ray,,"@Codec__ @T_Bouhafs ""Nan mais j'ai voyagé, c'est n'importe quoi ! Arrêter de dire des bêtises""  https://t.co/dDZGDA9yyF",fr,,1,0,28,[],[],https://twitter.com/RayJabroni/status/1336284895019212801,False,,,Codec__|T_Bouhafs
2020-12-08 12:14:01 UTC,2020-12-08,12:14:01,0,eltounsi1980,Benz,,@T_Bouhafs Un blanc demande à un autre blanc si il le trouve raciste . Fin de la blague,fr,,0,3,43,[],[],https://twitter.com/ElTounsi1980/status/1336282886224408576,False,,,T_Bouhafs
2020-12-08 12:13:52 UTC,2020-12-08,12:13:52,0,aicuicui,M.Lassalle. Le retour du banni.,,@LuxReditus @T_Bouhafs @IdrissSihamedi Ils coulent.,fr,,0,0,0,[],[],https://twitter.com/AiCuicui/status/1336282849079676929,False,,,LuxReditus|T_Bouhafs|IdrissSihamedi
